"Beer Style",Taste Review
"Light Lager",2.5
"Light Lager",4.0
"Light Lager",5.0
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",1.5
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",4.0
"Light Lager",3.5
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",3.5
"Light Lager",2.5
"Light Lager",3.5
"Light Lager",3.5
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",3.5
"Light Lager",3.5
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",3.5
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",3.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",1.0
"Light Lager",2.5
"Light Lager",1.0
"Light Lager",1.5
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",4.0
"Light Lager",1.5
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",1.5
"Light Lager",3.0
"Light Lager",2.0
"Light Lager",1.0
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",3.0
"Light Lager",2.0
"Light Lager",3.5
"Light Lager",3.5
"Light Lager",3.5
"Light Lager",1.5
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",3.5
"Light Lager",3.5
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",4.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",3.5
"Light Lager",2.0
"Light Lager",3.5
"Light Lager",1.5
"Light Lager",4.0
"Light Lager",3.5
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",1.0
"Light Lager",4.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",3.5
"Light Lager",3.0
"Light Lager",4.0
"Light Lager",1.0
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",1.5
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",1.0
"Light Lager",3.5
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",4.0
"Light Lager",2.0
"Light Lager",4.0
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",1.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",1.0
"Light Lager",1.5
"Light Lager",1.5
"Light Lager",2.5
"Light Lager",3.5
"Light Lager",1.5
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",1.5
"Light Lager",1.5
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",3.5
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",3.5
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",1.0
"Light Lager",3.5
"Light Lager",2.0
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",3.5
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",1.0
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",1.5
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",4.0
"Light Lager",1.0
"Light Lager",3.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",1.5
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",2.0
"Light Lager",1.5
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",3.5
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",2.5
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",1.0
"Light Lager",1.5
"Light Lager",2.5
"Light Lager",1.0
"Light Lager",3.5
"Light Lager",2.5
"Light Lager",1.5
"Light Lager",1.0
"Light Lager",2.0
"Light Lager",1.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",2.0
"Light Lager",3.5
"Light Lager",2.5
"Light Lager",2.0
"Light Lager",1.5
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",1.0
"Light Lager",3.0
"Light Lager",3.0
"Light Lager",4.0
"Light Lager",2.0
"Light Lager",4.0
"Light Lager",2.0
"Light Lager",4.0
"Light Lager",2.0
"Light Lager",3.0
"Light Lager",1.5
"Light Lager",2.5
"Euro Pale Lager",2.0
"Euro Pale Lager",3.0
"Euro Pale Lager",2.0
"Euro Pale Lager",4.0
"Euro Pale Lager",3.5
"Euro Pale Lager",1.5
"Euro Pale Lager",3.0
"Euro Pale Lager",3.0
"Euro Pale Lager",4.5
"Euro Pale Lager",3.5
"Euro Pale Lager",4.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.5
"Euro Pale Lager",3.5
"Euro Pale Lager",2.0
"Euro Pale Lager",1.5
"Euro Pale Lager",3.0
"Euro Pale Lager",2.0
"Euro Pale Lager",1.5
"Euro Pale Lager",3.5
"Euro Pale Lager",3.0
"Euro Pale Lager",2.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.0
"Euro Pale Lager",2.5
"Euro Pale Lager",2.0
"Euro Pale Lager",2.0
"Euro Pale Lager",2.5
"Euro Pale Lager",2.0
"Euro Pale Lager",1.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.0
"Euro Pale Lager",2.0
"Euro Pale Lager",3.5
"Euro Pale Lager",2.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.5
"Euro Pale Lager",3.0
"Euro Pale Lager",2.0
"Euro Pale Lager",3.0
"Euro Pale Lager",1.5
"Euro Pale Lager",2.5
"Euro Pale Lager",3.5
"Euro Pale Lager",2.0
"Euro Pale Lager",2.0
"Euro Pale Lager",2.5
"Euro Pale Lager",2.0
"Euro Pale Lager",3.5
"Euro Pale Lager",4.0
"Euro Pale Lager",2.5
"Euro Pale Lager",1.5
"Euro Pale Lager",1.5
"Euro Pale Lager",3.0
"Euro Pale Lager",2.5
"Euro Pale Lager",3.5
"Euro Pale Lager",3.5
"Euro Pale Lager",2.5
"Euro Pale Lager",3.0
"Euro Pale Lager",2.0
"Euro Pale Lager",2.0
"Euro Pale Lager",2.5
"Euro Pale Lager",2.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.5
"Euro Pale Lager",3.5
"Euro Pale Lager",2.5
"Euro Pale Lager",3.5
"Euro Pale Lager",2.0
"Euro Pale Lager",2.5
"Euro Pale Lager",1.5
"Euro Pale Lager",1.0
"Euro Pale Lager",3.0
"Euro Pale Lager",1.0
"Euro Pale Lager",2.5
"Euro Pale Lager",3.5
"Euro Pale Lager",1.5
"German Pilsener",2.5
"German Pilsener",3.0
"German Pilsener",2.5
"German Pilsener",3.0
"Bock",4.0
"Bock",4.0
"Bock",4.0
"Bock",3.5
"Bock",3.0
"Bock",4.0
"Bock",3.5
"Bock",3.0
"Bock",4.0
"Bock",3.5
"Bock",4.0
"Bock",4.0
"Bock",4.0
"Bock",4.0
"English India Pale Ale (IPA)",3.5
"Euro Pale Lager",3.5
"Euro Pale Lager",3.5
"Altbier",4.0
"Altbier",4.0
"Altbier",3.5
"Altbier",4.0
"Kölsch",3.5
"Herbed / Spiced Beer",2.5
"Pumpkin Ale",5.0
"American IPA",3.0
"Rye Beer",4.0
"American Pale Wheat Ale",4.0
"American Pale Ale (APA)",3.5
"American Pale Ale (APA)",3.5
"Milk / Sweet Stout",4.0
"Euro Pale Lager",1.5
"Euro Pale Lager",3.5
"Euro Pale Lager",3.5
"Euro Pale Lager",2.0
"Low Alcohol Beer",2.0
"Low Alcohol Beer",2.0
"Euro Pale Lager",2.5
"Euro Pale Lager",3.0
"Euro Pale Lager",3.5
"Euro Pale Lager",3.0
"Euro Pale Lager",2.5
"Euro Pale Lager",3.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.0
"Euro Pale Lager",4.0
"Euro Pale Lager",3.5
"Euro Pale Lager",3.5
"Euro Pale Lager",2.0
"Euro Pale Lager",3.5
"Euro Pale Lager",2.5
"Euro Pale Lager",3.5
"Euro Pale Lager",2.0
"Euro Pale Lager",1.5
"Euro Strong Lager",2.5
"Euro Strong Lager",3.5
"Euro Strong Lager",1.5
"Euro Strong Lager",2.5
"Euro Strong Lager",2.0
"Euro Pale Lager",1.5
"Euro Strong Lager",2.5
"Euro Pale Lager",4.0
"Euro Pale Lager",3.5
"Euro Pale Lager",2.0
"Euro Pale Lager",3.0
"Euro Pale Lager",3.0
"Schwarzbier",2.0
"Munich Dunkel Lager",1.5
"Munich Dunkel Lager",2.0
"Vienna Lager",3.0
"Euro Pale Lager",3.0
"Euro Pale Lager",2.5
"Euro Pale Lager",2.0
"Euro Strong Lager",1.5
"Euro Pale Lager",2.0
"Euro Pale Lager",2.0
"Euro Strong Lager",2.5
"Euro Pale Lager",1.5
"American Amber / Red Lager",2.5
"American Amber / Red Lager",2.0
"American Amber / Red Lager",3.0
"Euro Pale Lager",4.0
"Euro Pale Lager",2.5
"Euro Pale Lager",2.0
"Euro Pale Lager",2.0
"Euro Pale Lager",2.5
"Euro Pale Lager",2.5
"Euro Pale Lager",2.0
"Euro Pale Lager",1.0
"Euro Pale Lager",1.0
"Euro Pale Lager",2.5
"Euro Pale Lager",2.5
"American Amber / Red Lager",4.5
"American Amber / Red Lager",4.5
"Scottish Ale",3.5
"Witbier",4.0
"Witbier",3.0
"Witbier",3.0
"Witbier",2.0
"Witbier",3.0
"Witbier",1.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",3.5
"Saison / Farmhouse Ale",4.5
"English Strong Ale",4.5
"English Strong Ale",5.0
"American Black Ale",4.0
"American Black Ale",3.0
"American Black Ale",4.0
"American Pale Ale (APA)",5.0
"American Pale Ale (APA)",4.0
"American Porter",4.5
"American Porter",4.0
"American Porter",3.5
"American Porter",4.5
"Märzen / Oktoberfest",4.0
"American IPA",2.5
"American IPA",3.0
"American IPA",2.0
"American IPA",4.0
"American IPA",2.0
"American IPA",4.0
"American IPA",3.0
"American IPA",3.5
"American IPA",3.0
"American IPA",4.0
"American IPA",3.5
"American IPA",4.5
"American IPA",4.0
"American IPA",3.5
"American IPA",3.5
"American IPA",3.5
"American Porter",3.5
"American Porter",5.0
"English Strong Ale",4.0
"English Strong Ale",5.0
"English Strong Ale",3.5
"Milk / Sweet Stout",4.5
"Russian Imperial Stout",4.5
"Russian Imperial Stout",5.0
"Hefeweizen",4.5
"German Pilsener",3.5
"German Pilsener",2.5
"English Brown Ale",3.5
"English Barleywine",4.0
"American Pale Ale (APA)",5.0
"American Double / Imperial IPA",4.5
"American Double / Imperial IPA",4.0
"American Double / Imperial IPA",4.5
"American Double / Imperial IPA",4.0
"American Double / Imperial IPA",4.5
"Fruit / Vegetable Beer",4.5
"American Double / Imperial Stout",4.5
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",3.5
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",5.0
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",4.0
"Extra Special / Strong Bitter (ESB)",4.5
"Extra Special / Strong Bitter (ESB)",5.0
"California Common / Steam Beer",4.0
"American Double / Imperial Stout",4.0
"English Bitter",4.5
"English Bitter",2.5
"English Bitter",4.5
"English Bitter",5.0
"English Bitter",3.5
"English Bitter",4.0
"English Bitter",4.0
"English Bitter",4.5
"American Pale Ale (APA)",3.5
"American Pale Ale (APA)",4.0
"American Pale Ale (APA)",4.0
"American Pale Ale (APA)",3.5
"American Pale Ale (APA)",3.0
"Irish Dry Stout",5.0
"Irish Dry Stout",4.0
"Irish Dry Stout",4.5
"American Double / Imperial Stout",3.0
"Altbier",4.0
"Euro Dark Lager",5.0
"Euro Dark Lager",4.5
"Euro Dark Lager",4.0
"Euro Dark Lager",4.0
"Euro Dark Lager",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.5
"Scotch Ale / Wee Heavy",4.0
"English Pale Ale",4.0
"English Pale Ale",3.5
"American Porter",4.0
"American Pale Ale (APA)",4.5
"American Pale Ale (APA)",4.5
"Saison / Farmhouse Ale",5.0
"Saison / Farmhouse Ale",4.5
"American Pale Ale (APA)",4.5
"American Pale Ale (APA)",4.5
"American Pale Ale (APA)",4.5
"American Pale Ale (APA)",5.0
"American Pale Ale (APA)",5.0
"American Pale Ale (APA)",4.0
"American Pale Ale (APA)",3.5
"American Pale Ale (APA)",4.5
"Pumpkin Ale",4.5
"Pumpkin Ale",2.5
"Pumpkin Ale",2.0
"Witbier",3.5
"Witbier",2.5
"Witbier",4.0
"Witbier",3.5
"Witbier",4.0
"Witbier",3.0
"Witbier",3.0
"Witbier",3.5
"Witbier",3.0
"Witbier",3.0
"Witbier",4.5
"Witbier",4.0
"Witbier",4.5
"Witbier",4.5
"Witbier",4.0
"Witbier",4.0
"Witbier",4.0
"English Bitter",3.5
"Belgian Strong Pale Ale",3.5
"American Pale Ale (APA)",4.0
"American Amber / Red Ale",3.0
"American Amber / Red Ale",3.5
"American Amber / Red Ale",3.5
"American IPA",4.0
"American IPA",3.5
"American IPA",4.5
"American IPA",4.0
"American IPA",3.5
"American IPA",4.5
"American IPA",4.0
"English Brown Ale",4.0
"English Brown Ale",4.0
"English Brown Ale",3.5
"English Brown Ale",3.5
"English Brown Ale",3.5
"English Pale Ale",4.0
"American Porter",3.0
"American Porter",4.0
"American Porter",4.5
"American Porter",3.5
"American Porter",4.0
"American Porter",4.5
"American Porter",3.5
"American Porter",4.5
"American Porter",4.0
"American Porter",4.5
"American Porter",3.5
"American Porter",4.5
"American Porter",4.5
"American Porter",4.0
"American Porter",3.5
"American Porter",3.5
"American Porter",4.0
"American Porter",3.0
"American Porter",4.5
"American Porter",4.5
"American Porter",3.5
"American Porter",4.5
"American Porter",4.0
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.5
"American Porter",3.5
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Porter",4.0
"American Pale Ale (APA)",4.0
"American Pale Ale (APA)",3.5
"American Pale Ale (APA)",3.5
"American Pale Ale (APA)",4.0
"American Pale Ale (APA)",3.5
"American Pale Ale (APA)",3.0
"American Pale Ale (APA)",4.0
"American Pale Ale (APA)",4.0
"American Pale Ale (APA)",4.0
"American Double / Imperial IPA",4.0
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",4.0
"Hefeweizen",4.0
"Hefeweizen",4.5
"Belgian Strong Pale Ale",3.5
"Belgian Pale Ale",4.0
"American Double / Imperial Stout",4.0
"Tripel",3.5
"Tripel",4.5
"Tripel",4.0
"Tripel",3.5
"Tripel",3.5
"Tripel",3.0
"American Pale Ale (APA)",4.5
"Irish Dry Stout",4.0
"Irish Dry Stout",4.5
"Irish Dry Stout",4.0
"Kölsch",2.5
"Kölsch",4.0
"Kölsch",3.0
"Kölsch",3.5
"Kölsch",4.0
"Kölsch",3.5
"Fruit / Vegetable Beer",3.5
"Fruit / Vegetable Beer",4.0
"American Stout",4.5
"American Stout",4.5
"American Stout",4.5
"Rye Beer",4.0
"Flanders Oud Bruin",4.0
"Flanders Oud Bruin",3.5
"Flanders Oud Bruin",4.0
"American IPA",3.5
"American IPA",3.5
"American IPA",3.5
"American IPA",3.0
"American IPA",4.5
"American IPA",4.0
"American IPA",4.0
"American IPA",4.0
"American IPA",3.0
"American IPA",4.0
"American IPA",4.0
"American IPA",4.0
"American IPA",5.0
"American IPA",4.0
"American IPA",4.5
"American IPA",3.5
"American IPA",2.5
"American IPA",4.0
"American IPA",2.0
"American IPA",3.5
"American IPA",4.0
"American IPA",4.0
"American IPA",3.5
"American IPA",4.0
"American IPA",3.0
"American IPA",4.0
"American IPA",4.0
"American IPA",4.5
"American IPA",4.0
"American IPA",4.5
"American IPA",4.0
"American IPA",3.5
"American IPA",3.5
"American IPA",4.0
"American IPA",4.0
"American IPA",3.5
"American IPA",4.0
"American IPA",4.0
"American IPA",4.0
"American IPA",4.5
"American IPA",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",2.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",2.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"English Bitter",4.0
"English Bitter",3.5
"English Bitter",3.5
"English Bitter",3.0
"English Bitter",3.5
"English Bitter",3.5
"English Bitter",4.0
"English Bitter",4.0
"Russian Imperial Stout",3.5
"Russian Imperial Stout",4.0
"Russian Imperial Stout",3.5
"American Porter",4.5
"Witbier",4.5
"Witbier",4.0
"Fruit / Vegetable Beer",3.5
"Fruit / Vegetable Beer",3.5
"Fruit / Vegetable Beer",2.5
"Fruit / Vegetable Beer",4.0
"American IPA",1.0
"American IPA",4.5
"American Brown Ale",4.5
"Scotch Ale / Wee Heavy",2.0
"Scotch Ale / Wee Heavy",2.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",2.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",2.0
"Scotch Ale / Wee Heavy",4.5
"Scotch Ale / Wee Heavy",5.0
"Scotch Ale / Wee Heavy",3.0
"Scotch Ale / Wee Heavy",2.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.0
"Scotch Ale / Wee Heavy",5.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",2.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",3.0
"Scotch Ale / Wee Heavy",5.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",2.0
"Scotch Ale / Wee Heavy",4.5
"Scotch Ale / Wee Heavy",4.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",2.5
"Scotch Ale / Wee Heavy",2.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.5
"Scotch Ale / Wee Heavy",4.5
"Scotch Ale / Wee Heavy",2.5
"Scotch Ale / Wee Heavy",2.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.0
"Scotch Ale / Wee Heavy",5.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",3.5
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scotch Ale / Wee Heavy",4.0
"Scottish Ale",3.5
"English Pale Ale",4.0
"English Pale Ale",4.0
"Scottish Ale",5.0
"Smoked Beer",4.0
"English Pale Ale",1.5
"English Pale Ale",3.0
"English Pale Ale",4.0
"English Pale Ale",3.5
"English Pale Ale",4.0
"English Pale Ale",2.0
"English Pale Ale",3.0
"English Pale Ale",3.5
"English Pale Ale",3.5
"English Pale Ale",3.5
"English Pale Ale",4.5
"English Pale Ale",4.5
"English Pale Ale",3.5
"English Pale Ale",4.5
"English Bitter",4.0
